Country Name,Country Code,Series Name,Series Code,2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
Czechia,CZE,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,23.92167732,24.03109276,23.53332969,22.6748511,22.61708456
Czechia,CZE,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.946582096,0.996128103,0.956655422,1.088670001,1.152521403
Czechia,CZE,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,14.76956046,14.91277755,15.00552855,14.83340329,14.76876967
Denmark,DNK,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100
Denmark,DNK,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100,100,100,100,100
Denmark,DNK,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,0.957580201,0.961160974,1.30480036,1.026569351,1.266288876
Denmark,DNK,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,48.630054,46.74284826,47.90201313,50.41519194,51.57764639
Denmark,DNK,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,19.98745459,20.66861683,20.74323784,20.82449329,20.70893809
Denmark,DNK,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,12.40344481,12.93418569,13.00935793,13.08842059,13.40673475
Denmark,DNK,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.111446012,1.147637617,1.138233254,1.277539272,1.310977186
Denmark,DNK,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,33.92161906,33.29505948,33.39987958,32.2352444,34.68981686
Djibouti,DJI,Access to electricity (% of population),EG.ELC.ACCS.ZS,57.57856369,58.67544556,60.20000076,60.5641861,61.21192932
Djibouti,DJI,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,8.4,8.75,9,9.3,9.5
Djibouti,DJI,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.059007526,0.99558772,1.294240952,1.416710012,1.519351222
Djibouti,DJI,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,122.9421488,109.3079735,155.8696049,143.7788116,154.2212566
Djibouti,DJI,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,11.39514948,11.33870712,12.40612445,13.99160539,14.61028949
Djibouti,DJI,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,2.735558076,2.835573147,3.101527096,3.315832272,3.7029574
Djibouti,DJI,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,..,..
Djibouti,DJI,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,..
Dominica,DMA,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.82901764,99.98353577,100,100,100
Dominica,DMA,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,89.3,89.3,89.3,89.1,89.3
Dominica,DMA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,14.05557572,16.27180522,13.40515129,11.02357999,11.98316325
Dominica,DMA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,60.46342783,57.15121287,61.75232035,77.76724437,..
Dominica,DMA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,12.53364749,11.99174712,11.0723695,16.15015889,15.08039851
Dominica,DMA,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,3.988383482,2.61726935,1.916644771,2.474831095,2.253580838
Dominica,DMA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,..,..
Dominica,DMA,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,..
Dominican Republic,DOM,Access to electricity (% of population),EG.ELC.ACCS.ZS,98.56036377,98.90000153,100,98.90000153,99
Dominican Republic,DOM,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,89,89.5,90,90.4,90.9
Dominican Republic,DOM,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,5.484695931,5.507273224,5.342666643,5.147782819,5.227288926
Dominican Republic,DOM,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,28.40949542,27.67659173,26.54294008,28.50453508,27.94186288
Dominican Republic,DOM,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,28.49636818,27.57808736,28.068774,28.81128478,29.07733665
Dominican Republic,DOM,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,14.7024479,14.41879788,14.09586544,14.13553432,13.75880291
Dominican Republic,DOM,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.643674978,0.634030553,0.666063444,0.69399111,0.689583104
Dominican Republic,DOM,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,12.81184796,12.91086855,13.03075106,13.02493499,13.3027786
Ecuador,ECU,Access to electricity (% of population),EG.ELC.ACCS.ZS,98.82588196,98.69999695,99.19999695,98.69999695,99.08999634
Ecuador,ECU,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,94.4,94.4,94.4,94.5,94.45
Ecuador,ECU,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,9.454851422,9.519016728,9.329258912,8.949269523,8.800531143
Ecuador,ECU,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,23.98565577,19.01654907,21.5889035,23.75744696,23.02845389
Ecuador,ECU,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,31.87212767,32.02300962,32.52358756,32.54262509,32.70232088
Ecuador,ECU,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,14.42350795,14.55048854,14.36590648,13.94580231,14.66885585
Ecuador,ECU,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.616074159,2.5147668,2.361263384,2.351887153,2.183632409
Ecuador,ECU,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,13.3992281
"Egypt, Arab Rep.",EGY,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.30000305,100,100,100,100
"Egypt, Arab Rep.",EGY,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,99.8,99.8,99.9,99.9,99.9
"Egypt, Arab Rep.",EGY,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,11.39406277,11.76931793,11.4852853,11.22500023,11.04897589
"Egypt, Arab Rep.",EGY,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,21.66209747,19.90108511,29.30835735,29.36629558,25.73983954
"Egypt, Arab Rep.",EGY,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,36.63020582,32.45595335,33.75076369,34.96339119,35.62344648
"Egypt, Arab Rep.",EGY,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,16.6974467,16.84132649,16.4435072,16.19348964,15.91269958
"Egypt, Arab Rep.",EGY,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.723147428,1.666605152,1.4220317,1.249966196,1.180971797
"Egypt, Arab Rep.",EGY,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,12.5192111,..,..,..,..
El Salvador,SLV,Access to electricity (% of population),EG.ELC.ACCS.ZS,95.40000153,96,96.80000305,97,97.36000061
El Salvador,SLV,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,85.5,86.9,88.2,89.4,90.75
El Salvador,SLV,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,5.52976674,5.732153907,5.393009141,5.13276853,5.146433522
El Salvador,SLV,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,47.07409771,44.36050287,45.27488682,46.69924311,46.08610349
El Salvador,SLV,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,25.28892954,24.83482787,25.17147273,25.07550676,25.34814372
El Salvador,SLV,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,16.38749326,16.28568464,16.08462885,15.68784263,15.55867794
El Salvador,SLV,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.056819966,1.023502951,1.044469416,1.128021932,1.173830536
El Salvador,SLV,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,16.75268491,17.35477562,17.75375106,18.12892354,18.08145041
Equatorial Guinea,GNQ,Access to electricity (% of population),EG.ELC.ACCS.ZS,66.04097748,66.17035675,66.30863953,66.45285797,66.60004425
Equatorial Guinea,GNQ,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,24,23.9,24.2,24.1,24
Equatorial Guinea,GNQ,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.888390876,2.332239209,2.315463397,2.257979688,2.437878574
Equatorial Guinea,GNQ,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,42.21958535,41.18790078,43.56515304,44.0311469,43.74804288
Equatorial Guinea,GNQ,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,59.10058727,52.33025433,56.86222809,57.29508162,52.07541004
Equatorial Guinea,GNQ,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,17.8446575,18.50431156,25.75059535,25.57013777,20.85383948
Equatorial Guinea,GNQ,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.041432076,1.237123381,1.100368826,1.072141334,1.214082765
Equatorial Guinea,GNQ,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,11.45673493,6.384406989,5.981846872,6.168908909,9.301943614
Eritrea,ERI,Access to electricity (% of population),EG.ELC.ACCS.ZS,46.03224182,47.24803925,48.47274399,49.7033844,50.93699265
Eritrea,ERI,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,9,9,9.2,9.1,9.2
Eritrea,ERI,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,..,..,..,..,..
Eritrea,ERI,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,..,..,..,..,..
Eritrea,ERI,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,..,..,..,..,..
Eritrea,ERI,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,..,..,..,..,..
Eritrea,ERI,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,..,..
Eritrea,ERI,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,..
Estonia,EST,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100
Estonia,EST,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100,100,100,100,100
Estonia,EST,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2.85804689,2.113609997,2.386205466,2.089400442,2.376807262
Estonia,EST,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,73.50169126,73.40115901,71.7538683,71.59639824,69.86984384
Estonia,EST,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,23.86328154,24.04753836,23.99888661,24.02416596,22.94932869
Estonia,EST,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,13.90593117,13.8864976,13.61097398,13.47182743,13.09802636
Estonia,EST,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.011335173,2.051844371,2.007733521,2.008665863,2.024018821
Estonia,EST,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,21.64006429,21.77469007,20.94180933,20.95921299,21.29288153
Eswatini,SWZ,Access to electricity (% of population),EG.ELC.ACCS.ZS,64.01241302,63.43000031,73.5,73.91577911,76.86943817
Eswatini,SWZ,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,47.6,49.2,50.6,52.4,53.8
Eswatini,SWZ,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,9.354311403,8.959862917,8.427761974,8.52124468,8.5422333
Eswatini,SWZ,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,40.98284578,42.59260181,44.28526003,44.32857751,42.96430075
Eswatini,SWZ,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,35.7327075,35.34133577,33.8789758,33.24291158,34.6079442
Eswatini,SWZ,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,31.71397586,31.23146028,29.81041845,29.04058516,29.55974096
Eswatini,SWZ,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.805081503,2.098442667,1.958201682,2.03576227,1.886147697
Eswatini,SWZ,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,..
Ethiopia,ETH,Access to electricity (% of population),EG.ELC.ACCS.ZS,29,42.90000153,44.29999924,44.94060135,48.063591
Ethiopia,ETH,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,4.3,4.9,5.45,6.2,7
Ethiopia,ETH,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,36.05697539,34.6988796,33.77928067,31.21880078,33.63332906
Ethiopia,ETH,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,30.29281055,27.0869723,23.47426268,22.82669908,20.8753244
Ethiopia,ETH,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,16.29779364,21.9325682,23.58190618,27.30570214,24.82236751
Ethiopia,ETH,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,4.404619139,5.69139881,6.186588505,5.827616845,5.594368896
Ethiopia,ETH,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.705413868,0.695462177,0.685077814,0.645190438,0.578180787
Ethiopia,ETH,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,8.351338267,8.087065533,7.603929229,7.519920423,6.661741322
Faroe Islands,FRO,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100
Faroe Islands,FRO,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..,..,..,..,..
Faroe Islands,FRO,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,15.66437605,19.41050364,17.97885857,16.32000318,16.97578615
Faroe Islands,FRO,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,52.39417913,50.01636903,50.87360878,54.05616147,52.70426145
Faroe Islands,FRO,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,16.48553445,15.60074347,17.30649997,17.88793532,19.24200119
Faroe Islands,FRO,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,6.383900214,5.318351269,6.171672511,5.616643821,6.675516089
Faroe Islands,FRO,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,..,..
Faroe Islands,FRO,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,..
Fiji,FJI,Access to electricity (% of population),EG.ELC.ACCS.ZS,95.16824341,96.56174469,96,99.37250519,99.71588135
Fiji,FJI,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,40.3,42.4,44.6,46.7,49.4
Fiji,FJI,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,7.871624014,10.66433325,10.53182771,10.90656435,11.8955475
Fiji,FJI,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,52.35229317,50.5272493,51.00609752,55.4866242,58.54958821
Fiji,FJI,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,15.17127,16.20268639,15.6940491,15.53731864,15.71106638
Fiji,FJI,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,10.49615959,10.93180984,10.44613158,10.38757981,10.30594347
Fiji,FJI,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.910146352,1.103793033,1.404844224,1.467606861,1.455350585
Fiji,FJI,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,23.61570554,23.53462359,24.66994208,23.99335343,22.73713485
Finland,FIN,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100
Finland,FIN,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100,100,100,100,100
Finland,FIN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2.25370769,2.310613375,2.315942042,2.386683914,2.349306673
Finland,FIN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,35.97558956,36.08804789,37.50359035,39.72338111,39.72475381
Finland,FIN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,23.3058164,23.49736574,24.40068758,23.99619638,23.87829466
Finland,FIN,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,14.68458027,14.56569112,15.20099337,14.59423803,14.41227726
Finland,FIN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.449960972,1.419652626,1.353498604,1.362212408,1.347711136
Finland,FIN,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,20.47070511,20.81344992,20.73388982,20.82437399,20.66847885
France,FRA,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100
France,FRA,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100,100,100,100,100
France,FRA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.605644387,1.437114867,1.542414774,1.648876616,1.522459269
France,FRA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,31.15907156,30.8526052,32.01321411,32.72428539,32.54941778
France,FRA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,17.67969171,17.43413205,17.24115265,17.18837933,17.42467597
France,FRA,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,10.43366363,10.28302305,10.13628516,9.971751436,10.00781495
France,FRA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.872258281,1.917282368,1.908642012,1.843008723,1.836461471
France,FRA,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,23.19771546,23.0648275,23.62933465,24.17084372,24.51466278
French Polynesia,PYF,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100
French Polynesia,PYF,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..,..,..,..,..
French Polynesia,PYF,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,..,..,..,..,..
French Polynesia,PYF,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,..,..,35.02073207,..,35.26757868
French Polynesia,PYF,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,..,..,..,..,..
French Polynesia,PYF,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,..,..,..,..,..
French Polynesia,PYF,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,..,..
French Polynesia,PYF,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,..
Gabon,GAB,Access to electricity (% of population),EG.ELC.ACCS.ZS,87.37686157,88.2038269,86.26999664,89.8815155,90.72629547
Gabon,GAB,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,85.6,86.2,86.8,87.4,87.8
Gabon,GAB,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,4.311629044,4.97313691,5.265764844,5.435952803,5.55443087
Gabon,GAB,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,27.91777295,26.09803377,24.84198647,22.73752121,21.99701622
Gabon,GAB,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,48.1836273,45.0378509,45.46730899,47.12708562,47.67886409
Gabon,GAB,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,16.68703304,17.45600677,17.62241867,18.94155761,18.80256883
Gabon,GAB,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.185025608,1.447542623,1.810489535,1.548722767,1.580901717
Gabon,GAB,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,12.83006855,11.46806371,11.0849703,10.21533638,11.47952824
"Gambia, The",GMB,Access to electricity (% of population),EG.ELC.ACCS.ZS,54.56198883,56.32740784,56.20000076,60.29999924,62.09999847
"Gambia, The",GMB,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2,1.9,1.9,1.8,1.8
"Gambia, The",GMB,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,22.20888602,21.86137936,21.00189469,19.87159618,20.00404587
"Gambia, The",GMB,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,33.34117199,30.10989187,36.52959988,41.38268255,34.4282546
"Gambia, The",GMB,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,17.14345306,20.93559296,17.89275502,17.3104258,17.28260083
"Gambia, The",GMB,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,6.349254347,5.586257013,4.469292134,4.255461446,3.787177037
"Gambia, The",GMB,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.008858467,..,..,0.702928018,0.810245701
"Gambia, The",GMB,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,..
Georgia,GEO,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,99.90000153,100
Georgia,GEO,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,79.3,81.65,84,85.8,87.7
Georgia,GEO,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,7.813761603,7.296573278,6.240186843,6.762198595,6.504589187
Georgia,GEO,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,57.90658612,56.02606318,57.51246271,61.19701162,63.78087517
Georgia,GEO,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,19.15249742,19.25549727,20.21436843,19.91775674,20.31255863
Georgia,GEO,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,8.864594077,7.790210961,8.597061941,8.834423781,8.868100811
Georgia,GEO,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.00294589,2.081640315,1.969742969,1.897113157,1.749924308
Georgia,GEO,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,22.75143657,23.50346021,23.34010441,22.43079503,23.11733297
Germany,DEU,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100
Germany,DEU,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100,100,100,100,100
Germany,DEU,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,0.684691591,0.69843113,0.85174892,0.689090612,0.775812925
Germany,DEU,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,39.32548626,38.69638311,40.07416227,41.2110119,41.0167969
Germany,DEU,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,27.10978858,27.56850648,27.46232202,27.30627405,26.95424472
Germany,DEU,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,20.34789735,20.66187307,20.39033901,20.03883582,19.55664131
Germany,DEU,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.137338427,1.149654485,1.154049407,1.167832867,1.260267753
Germany,DEU,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,11.47872896,11.29612025,11.41912242,11.45888366,11.41112384
Ghana,GHA,Access to electricity (% of population),EG.ELC.ACCS.ZS,74.07884216,79.30000305,79,80.40000153,83.5
Ghana,GHA,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,21.1,21.8,21.9,22.2,22.4
Ghana,GHA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,19.9826507,20.84429315,19.56170972,18.13655055,17.32323
Ghana,GHA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,42.68956631,36.6837607,36.67149013,34.50362246,39.37520241
Ghana,GHA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,31.11937966,27.69325495,29.95221739,31.17774403,31.107724
Ghana,GHA,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,11.09829962,10.82042471,10.15222299,10.12013347,10.16121861
Ghana,GHA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.526514224,0.38237993,0.401629021,0.419660326,0.441936078
Ghana,GHA,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,11.69056327,11.05832931,11.57703116,12.24424167,11.99699576
Gibraltar,GIB,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100
Gibraltar,GIB,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..,..,..,..,..
Gibraltar,GIB,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,..,..,..,..,..
Gibraltar,GIB,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,..,..,..,..,..
Gibraltar,GIB,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,..,..,..,..,..
Gibraltar,GIB,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,..,..,..,..,..
Gibraltar,GIB,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,..,..
Gibraltar,GIB,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,..
Greece,GRC,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100
Greece,GRC,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100,100,100,100,100
Greece,GRC,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,3.864703148,3.515340248,3.856388965,3.635408491,3.808510288
Greece,GRC,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,33.15053123,32.73174172,36.54485631,41.15712046,41.77429353
Greece,GRC,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,14.4993252,14.53201854,13.72869388,13.62843825,13.3533528
Greece,GRC,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,8.294392078,8.099833659,8.108033827,8.172541173,7.812149358
Greece,GRC,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.466920999,2.575917794,2.563489907,2.716453073,2.666951867
Greece,GRC,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,24.88137603,26.66965802,26.4585125,26.94510259,26.17980972
Greenland,GRL,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100
Greenland,GRL,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..,..,..,..,..
Greenland,GRL,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,17.03779039,18.41173856,19.05687534,18.4301491,18.17890478
Greenland,GRL,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,45.52153588,45.07262521,43.51502212,45.32211172,51.19877419
Greenland,GRL,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,17.04671163,17.68740706,17.01055293,18.21300677,17.37521532
Greenland,GRL,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,4.059760435,4.574263185,2.535995199,5.12746099,3.569282538
Greenland,GRL,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,..,..
Greenland,GRL,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,..
Grenada,GRD,Access to electricity (% of population),EG.ELC.ACCS.ZS,91.29068756,91.73786926,92.19395447,92.30000305,93.12096405
Grenada,GRD,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,91.2,90.85,90.25,89.9,89.6
Grenada,GRD,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,7.428526851,6.206326336,5.371560931,5.205455966,4.679512027
Grenada,GRD,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,..,..,..,..,..
